17363:17,58,70,289,302,508,542,554,616,650,654,24481,76673,79080,117330
17378:17,76,302,654,1419,5292,14255,15190,43006,61582,61586,61587,61594,73902,89419
17412:931,1002,1446,2548,5784,11973,16313,19299,28501,44568,65056,87523,89220,92913,102551
17415:6,17,29,58,76,302,616,654,4828,18362,20387,28235,28633,50897,103175
17418:1351,1539,3307,4292,6545,14500,30941,32789,35539,40013,42075,83954,88331,100327,104003
17426:8,17,58,76,84,302,616,654,866,5195,6960,7155,16350,45158,96615
17440:17,76,226,302,616,866,1119,2170,5041,6901,16697,17142,30754,41141,111434
17448:176,815,1131,4589,10886,12697,28596,33920,34441,42146,42479,49343,69325,96620,97351
17461:862,8529,8759,9435,17316,33539,34404,51908,53340,62081,76306,78598,79947,88708,97486
17473:1624,3360,8552,23832,33601,42798,45052,54866,87008,89012,93277,94491,109882,114239,118524
17474:670,3550,16995,19330,19829,31315,32623,33572,56414,64703,72363,74038,88919,107890,114129
17475:3,29,84,101,239,289,301,302,554,616,650,1102,1804,97322,120435
17477:17,254,698,890,1164,2265,3568,4743,5670,6824,10039,48560,56946,71652,83507
17484:8,203,245,4268,4650,4965,7334,9731,10869,16431,30259,34582,62433,89499,95159
17492:3,58,84,138,354,394,495,616,650,654,736,866,1102,1476,3234
17498:8,17,29,58,76,81,84,224,302,616,654,866,40144,81998,93508
17499:17,76,81,3723,3992,12929,15284,21279,32826,41129,45611,50378,63712,98858,104100
17513:17,70,81,93,564,6254,12223,19314,22421,29299,33943,58788,93829,105579,108881
17522:17,176,508,1382,1451,1644,1790,2068,3789,15155,17047,34405,39882,50575,53190
17528:17,29,58,302,616,633,650,654,690,861,1196,1239,32169,102262,106686
17530:17,58,138,302,582,616,654,6418,12332,14841,25429,36210,43424,57974,76177
17547:17,302,483,654,12253,17671,21367,27284,27789,33364,43989,49106,67287,76409,99114
17549:337,385,805,5726,11281,11401,11841,29573,39936,45975,62840,80736,92129,100590,120518
17551:962,4250,4364,4860,6105,7333,8587,11355,16303,18360,25733,27255,28212,46312,105800
17556:70,81,1888,4583,8453,8482,22878,26162,35088,44150,61658,91863,93353,109097,112948
17562:17,96,245,302,572,616,654,1109,1119,2101,24551,39829,46269,82036,89867
17576:306,1397,2510,3033,4341,4656,7641,8640,14268,63253,70142,72397,86887,118964,120205
17579:8,17,29,58,76,84,254,302,354,361,616,654,866,1102,80142
17591:17,4348,5584,17822,21439,43638,54442,54606,54989,61279,77486,77521,77544,77587,89928
17592:17,76,168,219,508,1460,1965,3055,5738,35229,44915,50861,69183,80172,119420
17606:15,17,58,76,94,302,591,654,764,861,1382,1527,2200,23191,101579
17620:8,17,58,76,238,302,616,645,650,654,704,866,2429,28191,59583
17624:45,58,84,245,301,302,354,361,518,616,654,717,891,1762,69793
17625:533,1011,4671,5372,6900,7622,7926,8427,8759,8772,10981,13341,15718,86168,105545
17626:17,70,138,1462,3095,6549,13782,20776,37693,42678,54332,65904,73127,93628,113588
17642:8,17,58,76,84,302,518,542,564,616,654,866,3730,30459,51632
17653:1592,3450,8841,35946,42209,51442,57469,64083,78637,91247,99035,99452,109527,119864,120315
17671:84,167,302,518,1039,1102,3420,5927,7558,9885,12442,14728,19666,67357,105065
17688:3,58,84,301,302,354,378,518,654,1102,3368,3915,14685,21513,28160
17689:29,45,58,76,97,138,239,301,302,518,616,650,654,866,1762
17695:15,58,84,289,302,654,7623,10142,14715,15377,18785,20851,40302,73435,121011
17716:1718,6125,9554,14283,18716,19908,25956,34497,34975,40222,41451,51677,58399,102013,112914
17731:8,17,58,76,81,224,302,616,654,669,866,2703,21666,24547,83875
17749:32,76,302,354,358,654,1023,1649,1728,1763,2139,7194,17934,18751,30906
17753:15,17,29,58,76,101,289,354,356,616,650,654,1161,2467,8730
17779:3,29,58,84,239,302,354,361,395,616,654,726,866,1102,2868
17792:8,17,58,76,84,94,302,616,654,866,19022,21217,21758,34298,74536
17798:2479,3955,11754,18205,27166,28933,31438,46806,48875,53581,55893,71329,86493,102412,113169
17810:17,311,1547,7334,7468,8759,11476,13108,14259,34158,40397,53187,55909,62050,68064
17812:15,48,58,84,239,302,354,358,542,616,654,944,1109,1119,1187
17813:17,650,654,674,1099,12763,15340,18704,56091,56527,60565,77733,91810,101204,120803
17831:17,76,302,654,21825,29778,44510,45080,46488,46532,46541,49001,56263,92244,92830
17844:616,1155,3054,4575,8473,10048,12332,14841,22002,25429,30629,38629,43424,57974,74051
17863:8,17,58,76,84,302,508,616,654,656,866,1499,1558,21875,120172
17867:118,10359,13114,15295,19934,26888,28321,46013,69087,73275,78875,86935,95446,95709,108600
17869:168,463,661,719,984,987,2155,2318,2412,3882,5480,6244,16305,23294,40569
17890:1176,1546,2406,5693,7448,7627,9095,13216,14966,23523,29543,67080,88492,92494,99784
17897:3,8,29,58,84,101,354,518,1102,1476,2059,19342,33056,38329,89286
17905:17,45,58,302,616,654,966,18416,33263,35219,39807,42994,75970,85923,100705
17919:15,17,58,302,542,564,616,19079,24015,64604,78578,98499,106765,108541,108943
17921:17,500,686,785,925,5439,6127,11671,17546,21799,32616,47043,60905,93618,107915
17922:17,70,84,226,431,787,931,2379,2583,2866,4107,7048,34143,38037,53178
17925:8,17,58,76,84,302,616,654,866,2260,4308,7940,12968,30078,31356
17926:8,17,58,76,84,302,616,654,698,866,7146,12070,12080,21981,53251
17936:8,17,58,76,84,203,302,616,654,866,4671,7334,7622,12861,19152
17937:8,17,58,76,84,302,616,654,866,1913,2265,2848,26137,55915,95768
17972:17,226,1477,6798,7806,12022,12586,16387,40845,43801,47248,47504,48749,54468,97079
17974:394,4573,5581,7006,22255,28888,31919,62200,76775,78277,82949,83008,107759,116053,121346
17993:3,17,239,285,302,534,616,654,6773,14035,17123,27705,32205,43893,63512
18005:8,17,58,76,84,302,499,616,654,866,8663,35486,49680,65107,115745
18030:8,17,22,29,58,138,301,302,518,654,829,866,1102,1186,1762
18039:17,10647,34409,44318,51864,73123,74364,83950,92211,104260,107865,111826,112105,119204,121662
18042:17,508,1023,2634,3512,16674,34661,42538,53188,65903,67421,69034,99392,118588,120962
18046:22160,25034,32075,38371,67704,74104,74553,76292,86886,93144,100947,107032,107913,111750,115982
18068:17,58,76,302,577,616,654,5552,9354,26292,62378,64955,79803,103517,120409
18070:17,441,710,970,1002,1065,1524,1827,2403,2696,2714,4513,15992,16036,40666
18089:17,225,654,1684,21001,22243,32827,33128,70086,74445,79256,79933,80021,80084,94695
18090:441,1002,1256,4513,5083,12551,24564,29262,36165,38225,47652,57762,61223,90755,113594
18101:17,441,931,1744,2715,5189,5950,13917,25165,43615,53163,55476,55913,75276,113569
18123:17,76,254,302,354,546,654,866,1995,4068,6632,13390,75000,75002,84709
18127:17,262,780,1784,8763,14835,15770,29671,57192,69111,75510,78792,82087,113913,114585
18133:17,58,654,2919,3369,9211,21545,26605,36511,43247,45145,49103,62920,116186,123050
18146:1471,2937,5471,15705,18522,27834,32278,38395,57643,71487,79260,80709,82934,88748,99689
18147:48,58,84,94,302,518,654,866,899,947,1102,1187,10892,16206,36339
18163:17,29,58,239,302,395,616,654,837,892,1102,32639,51873,69829,81412
18165:17,76,616,1624,1684,1960,3736,3798,8056,14700,88071,89345,95844,101172,114691
18166:17,58,302,353,596,654,1471,1951,13429,16514,26005,29097,37862,38678,106546
18182:719,9477,17186,22863,27528,36481,39988,55475,69521,70038,72749,88874,104976,105849,120801
18186:8,29,48,58,239,302,354,508,518,654,861,899,1102,1744,3744
18187:244,1131,3577,7057,29073,31226,32370,32972,38896,40098,41579,60354,68654,69265,93105
18195:8,17,58,76,84,302,616,654,866,15267,23278,62841,81036,82231,101310
18200:81,140,226,986,1749,1888,3423,3956,4588,8826,24396,32166,61651,63933,109442
18204:17,76,177,302,654,7422,9354,11497,22655,44659,44742,44767,66537,69494,103120
18208:203,1011,1189,3695,4625,7622,8066,9435,11855,17486,19378,20339,22132,23641,30533
18209:76,953,2935,6545,17321,19845,22155,27473,31367,35127,62468,67745,75946,81399,115887
18211:8,58,86,301,302,354,508,518,616,654,787,873,947,1102,60815
18212:17,76,84,564,1405,1824,2964,35037,69032,70304,74623,111997,116048,119683,120560
18261:8,17,58,76,302,616,654,3307,5328,19831,34643,48809,49113,71764,106016
18272:8,17,29,58,76,81,84,224,262,302,616,654,669,866,2703
18273:226,262,641,780,1760,2241,3819,12586,24591,27290,31383,56418,111762,116981,123100
18284:17,73,84,138,289,302,354,518,554,616,654,766,12483,14202,85438
18306:15,17,29,58,61,162,220,302,510,542,616,650,1140,1360,3234
18311:81,140,226,986,3819,8453,31728,35088,60682,61635,68666,104467,106465,112789,118450
18316:546,704,876,901,1787,1970,2064,37610,38766,44801,60029,73150,85077,85496,94176
18322:189,1352,1527,1712,2880,3107,3172,4755,4825,10041,19697,23526,35625,38992,88792
18334:8,17,29,58,76,84,254,302,354,361,616,654,866,1102,80142
18337:6,8,17,29,73,101,289,302,554,564,616,650,654,1804,4174
18360:17,124,226,302,354,508,542,650,654,1044,1382,7132,41113,47836,89442
18365:2418,17968,27680,29973,31004,32464,35213,44905,46338,46478,65434,69347,75813,76137,76825
18384:17,58,76,153,182,302,591,650,654,861,1424,2669,6840,14661,37121
18392:17,58,302,394,591,654,736,861,1196,6353,11604,18401,23862,28369,66591
18394:3494,4982,16046,18728,35714,37134,38682,51291,58929,71859,73108,73263,93380,104065,113192
18404:17,58,81,302,596,616,654,5345,11830,12641,18361,19326,23374,28343,40402
18405:8,17,931,947,2484,6242,14385,16084,41449,74082,81797,88698,100662,108777,109898
18411:17,22,106,974,1326,4317,4550,9045,10466,14152,18867,20834,39348,55530,73177
18416:168,354,760,1400,5480,5592,7872,9417,17580,30991,44191,70240,80381,96171,111892
18417:8,58,84,138,239,301,302,518,591,650,654,861,2379,11459,15583
18433:8,17,58,76,84,302,616,654,866,2260,4308,12968,30078,31356,61753
18491:8,17,70,81,138,2700,4583,6395,9015,11428,14059,22878,28667,44150,91863
18496:168,463,719,877,984,2153,4877,7534,8733,23627,64864,69655,83191,94976,98159
18505:17,58,76,101,201,546,616,654,5160,7512,12556,73441,102181,106620,121989
18510:17,29,58,66,84,302,495,542,616,650,654,1102,1140,1239,1476
18525:8,17,58,76,84,302,616,654,866,3307,28990,72662,82748,84433,114755
18545:17,616,1410,1596,1952,4900,11676,16710,21252,22594,33580,56278,63704,74336,116910
18561:1472,6186,18401,24032,39774,39860,41064,46178,49652,50463,64599,68947,82018,85656,88292
18571:17,29,58,97,357,495,616,650,654,749,1476,3234,8276,41731,56220
18616:3,58,84,239,302,650,654,866,899,1898,9263,18800,87001,97322,106677
18639:17,58,70,84,109,302,354,449,521,654,786,1462,2163,5581,59031
18648:202,262,440,7904,12611,14718,15366,31054,32798,47105,56023,67355,85239,90000,98458
18657:8,17,101,224,408,518,8262,20103,32591,34325,56740,73512,76360,105801,122839
18663:17,58,62,182,224,236,302,4203,6073,16589,21410,22790,66330,89342,111157
18666:17,32,302,361,564,650,654,698,1109,33278,43872,71948,99439,104212,114374
18686:17,81,93,302,698,1069,2414,2614,2967,11626,20313,22936,25481,34070,37575
18690:61,1073,1397,2510,4889,5975,7210,8066,9054,10036,14268,23181,32960,64576,98742
18697:3899,13897,17567,36127,37480,43746,43803,52105,69349,74601,88520,109134,115813,116003,117619
18698:1132,6574,13733,23088,23196,23308,25369,34167,53619,55785,58338,64061,97746,102047,117058
18707:8,17,58,76,84,302,616,654,866,2405,11935,24246,94017,95432,116032
18709:17,40,76,81,138,564,962,1730,2139,4498,11070,16208,34204,47658,121945
18711:8,17,58,76,84,302,616,654,866,7037,71634,82774,89200,108983,110776
18712:2523,15854,17990,26193,27483,32239,32894,35214,38152,41939,44272,59616,68735,75801,116831
18713:8,17,58,76,84,302,616,654,866,1730,10039,42756,48165,55944,121079
18766:3,29,58,84,138,239,301,354,431,616,650,654,866,1102,3234
18810:8,15,17,29,73,76,84,101,302,394,554,591,1102,1140,1424
18815:17,22,76,354,508,616,2139,18096,32285,46381,51157,57208,60072,67460,84110
18823:17,114,294,302,4032,4210,4288,13449,14026,36548,42803,65555,65958,67213,69049
18827:76,1787,12376,30539,31223,38137,61242,63960,69471,83559,88540,104851,113319,115122,115925
18836:17,58,188,301,302,654,749,1866,2583,9253,12489,30850,51331,81128,107232
18845:15,17,32,162,302,542,616,654,787,2361,3632,4268,4847,40662,99733
18852:3672,7021,14656,18877,23435,25662,26312,26567,42944,57773,62845,75234,114499,116890,122004
18885:17,70,508,1066,1435,1462,1790,8011,30422,34210,61076,61245,98734,114357,122588
18887:8,17,58,76,302,616,654,709,866,6545,23490,45218,45260,45269,50585
18901:6,29,58,84,101,239,289,354,596,616,654,3234,34187,56246,77914
18944:302,654,3307,3789,10118,17326,24214,30281,31659,37715,67153,92508,98498,106684,120400
18965:9788,15815,30293,33912,50496,63785,77561,82547,101347,109033,109889,111132,111327,111907,119575
18999:70,518,616,2302,5743,6759,9621,10619,13090,20583,31711,34182,66352,68626,72522
19001:3,302,616,654,1940,6748,6908,24170,34289,44548,54921,87410,98471,112713,116650
19006:8,17,58,62,76,84,182,302,518,616,654,866,23963,37629,87164
19010:3,8,17,58,84,354,370,495,616,654,1102,3234,7407,27108,52521
19019:17,29,58,70,84,109,116,302,449,521,654,901,1462,5581,83425
19022:17,140,226,500,780,986,2241,2967,3374,7211,11772,13544,21132,31553,121755
19025:8,17,29,58,76,84,302,564,616,650,654,866,2139,17466,69217
19030:8,17,58,70,76,84,138,226,302,354,616,654,866,1462,71786
19032:17,211,2719,10173,14479,15436,37961,51383,53316,54440,59438,63013,75486,77721,122207
19043:8,17,29,58,76,84,302,616,654,866,1696,9354,30513,83000,112354
19046:17,29,76,84,302,654,669,866,9383,23748,25787,53924,74069,97380,110825
19048:17,76,654,1404,8287,29202,34323,35622,37568,52365,81028,83078,85646,95963,105733
19049:774,970,1524,3506,4487,7817,8536,8871,9490,10046,25783,33639,42776,86638,88634
19050:8,17,29,58,76,84,302,616,654,866,19331,29718,96798,118177,121089
19051:17,29,58,210,654,3476,11720,15055,19615,32805,51649,58633,87636,88244,93200
19062:17,70,616,654,1535,3017,3739,5929,12071,13419,36134,88124,88619,120606,123049
19065:17,32,402,3307,26434,34309,38549,66418,70612,71234,84296,89015,104871,117094,121315
19069:17,5287,10316,10660,15335,18776,24145,25117,34122,36726,44257,53414,74015,98037,118269
19070:8,17,58,76,84,302,616,654,866,1803,23791,46750,47400,54504,56506
19094:4239,16564,44795,55169,62330,70384,73805,75893,82936,87430,89023,95117,99051,100700,103986
19095:17,66,690,1239,5412,6599,7800,18105,18505,23828,31646,74945,88061,98167,119949
19096:8,17,61,518,813,1039,1164,1377,2008,2139,2239,21696,68432,75335,105729
19097:76,1913,2265,4995,5363,11887,14237,17582,21332,26036,39682,54866,57999,83790,99357
19102:15,29,58,76,84,138,239,289,354,591,654,861,1102,1444,53315
19129:8,17,58,76,84,302,409,616,654,866,1196,2193,8342,39028,114966
19130:17,32,58,76,84,302,402,483,554,564,616,654,1196,4181,34752
19144:17,76,9592,10432,12377,22304,41266,50270,50671,63364,77955,94018,103218,108624,120697
19148:947,6856,8322,9674,11072,13077,16965,18743,19528,24933,30815,31597,36432,38522,51232
19156:979,2567,4600,13216,13356,22722,32514,40476,55084,75333,83408,87246,90695,99804,109871
19163:1527,1712,2880,3107,3172,3328,4060,6434,8848,10041,10687,19697,35625,52721,121651
19165:17,84,393,947,1949,2950,5404,11043,14569,24740,45848,74093,89817,94635,104099
19174:17,62,302,6040,11715,13250,13557,14785,21921,26587,35750,48703,50414,55954,106944
19176:2071,4128,11785,21119,24835,28980,33535,35847,41105,46316,47551,48265,54831,75452,114838
19178:885,7056,19330,19829,31315,33572,38891,54551,54807,58675,74038,89008,110824,117051,122643
19184:8,17,58,76,84,96,302,616,654,866,1475,18768,37130,74263,104349
19185:1830,28055,38470,57507,58652,61373,80258,92719,95749,96043,103708,106148,108882,114574,117844
19198:94,168,463,659,661,719,760,984,2582,2632,2833,5480,8860,14754,85271
19199:342,1352,1527,2416,2694,3107,3172,4755,4825,7831,10041,12016,33240,78369,78632
19240:17,58,1119,1187,1666,2935,4299,4544,9255,16979,21689,24071,26742,41563,60791
19241:3,58,84,138,239,302,395,616,654,1419,1703,1744,16508,79513,104699
19243:17,302,564,654,7791,7856,13289,17353,31845,53566,74905,99664,107541,107796,109957
19244:294,1007,1276,2021,3307,4254,4600,4719,5375,6131,8178,11188,16800,37386,54563
19246:3,8,29,58,84,226,302,354,361,616,654,866,1023,1102,4018
19259:746,15816,16178,23200,24106,44253,45658,57646,76009,78321,80259,81243,100192,108416,121206
19262:168,463,661,1740,2103,3882,7404,9732,11255,11697,12272,34589,45163,68547,118838
19265:17,29,58,302,616,654,1475,1550,3549,24218,32256,32808,53748,106192,108118
19276:15,17,29,58,302,596,616,654,3638,5991,10349,21578,22158,79289,114302
19277:157,197,465,2423,3196,5627,10230,10541,12761,14793,20525,23327,24752,27094,63563
19304:8,17,29,58,76,84,302,616,654,866,58162,60143,61959,67698,106996
19307:17,76,698,2139,5097,8897,9397,29671,42640,52680,55944,56465,58808,70959,113437
19308:8,29,58,84,138,254,301,302,354,518,546,616,650,654,1762
19309:17,84,302,326,496,654,812,875,1187,2162,3046,6450,7506,9717,15242
19320:17,76,157,189,302,462,1352,2307,2548,10041,27070,46340,71985,79802,82955
19328:947,6856,8322,9674,11072,13077,16965,18743,19528,24933,30815,31597,36432,38522,51232
19343:8,17,58,76,302,616,654,866,9568,18417,24223,39501,39724,61118,93612
19354:17,76,262,10684,11101,24311,25000,26993,32837,44315,50841,77984,85801,87673,116949
19355:76,616,654,901,1970,2139,3159,6444,8122,9075,17861,17989,33162,62533,119464
19356:17,76,302,377,654,4731,30606,30632,31567,31603,31606,59903,63060,105771,111200
19357:2405,12022,16387,16424,19000,30455,31295,46724,52989,56511,61991,84430,97977,107060,113529
19400:3,58,62,84,239,302,354,591,650,654,861,917,1102,1424,15583
19405:8,17,58,76,302,616,654,6467,8681,10333,12009,39302,54903,79933,79988
19410:5145,5466,12582,19065,23410,24848,26293,27250,29540,35335,47265,51191,71470,86550,113134
19422:17,93,564,4590,8806,12223,25727,29051,45048,57761,67302,68429,90195,95765,101627
19433:17,76,81,302,535,616,654,656,866,10954,24380,52206,52732,68645,78718
19434:17,76,347,564,654,698,776,1651,4744,6901,24854,33131,42644,63874,92483
19443:8,17,58,76,84,302,616,654,866,1730,12257,21931,27486,33901,64955
19444:76,168,238,719,1682,8894,20727,24521,35582,38545,62969,86974,96884,101185,119223
19446:8,17,58,76,94,302,564,616,656,902,1382,3250,3280,58105,97982
19447:17,76,302,327,429,616,654,1202,2342,2372,11383,12090,44025,84514,118249
19448:76,684,1651,2857,4093,4146,5357,8783,9415,10257,14585,41148,48886,91773,99008
19452:8,17,58,84,138,302,518,616,654,1102,1476,1499,2937,3234,27615
19462:17,84,94,245,302,654,787,899,908,2030,2955,3521,17084,43133,68910
19463:8,17,58,76,84,302,616,654,866,6125,6186,9554,18716,19908,24432
19467:3,29,58,84,239,302,354,395,616,654,726,837,866,1102,2868
19468:29,58,84,224,254,354,546,616,654,709,736,1102,1913,2265,7497
19475:81,500,698,873,2869,3955,5812,7305,11467,42575,46436,53117,62168,87110,99194
19476:5975,11538,13443,59321,61900,68887,73576,77371,78721,79106,81306,82678,85056,91201,119694
19482:6,15,17,29,58,302,616,650,654,1587,4174,5286,44456,60260,102193
19498:8,17,58,76,84,302,616,654,866,12022,12586,17670,47288,68903,110405
19503:8,17,58,76,84,302,616,654,866,3043,4146,5916,6117,69474,76692
19517:3,29,58,84,101,239,301,302,349,564,616,654,1804,12332,63754
19528:81,1468,2435,3739,9790,10071,14251,15529,17025,30662,40537,50323,70578,83539,113378
19541:2006,6930,11398,15683,16504,33927,37269,44770,67103,68156,70743,73623,84171,84462,101571
19544:19896,21486,32627,32678,39479,41244,53053,54062,79949,91961,92990,93498,100945,101696,114435
19549:17,32,58,302,364,554,616,654,709,1196,2019,9434,16209,23993,108159
19554:17,58,76,101,138,302,518,591,654,1057,1102,1389,1424,1960,19281
19582:8,17,29,58,76,84,302,616,654,866,44658,47641,57714,74832,90502
19583:168,1326,4239,8836,13460,13980,15188,16629,17510,17810,30103,54488,80425,90992,111330
19626:3,6,29,58,70,76,84,301,302,654,731,866,899,1102,29202
19646:21,1996,3231,11803,25718,44488,47653,51782,51913,60901,75767,85326,107529,110181,113242
19680:8,17,58,76,84,238,262,302,616,654,866,13052,17642,43907,86678
19682:17,58,103,162,194,302,542,616,650,654,776,861,4755,55493,119442
19692:17,633,1606,3141,3766,4249,4364,5761,6105,25733,28212,33232,46312,65949,89564
19705:8,101,224,13060,20103,34325,38403,38824,59803,69661,73512,81397,96844,120421,121357
19707:17,81,780,1468,3137,3423,6591,7486,7489,15535,15686,27889,30662,60729,81253
19757:17,76,81,698,776,5663,13785,15420,50531,56465,57407,60430,80763,89615,115197
19759:17,661,719,1528,4673,4940,5738,7426,14081,24094,56733,65520,82895,90226,94658
19763:8,17,58,76,84,302,616,654,866,13192,18659,19065,33507,49207,53499
19764:17,58,84,289,302,554,616,1930,8259,32380,44213,50484,88137,99520,109343
19768:8,17,58,76,302,616,654,866,3526,6490,52519,79447,79517,86816,103858
19774:17,70,76,226,349,616,1600,12332,13086,14841,36210,37028,79407,93775,106297
19781:17,22,29,58,84,278,301,302,616,654,657,709,829,866,1499
19788:17,58,285,302,616,650,654,964,7282,16044,25946,68754,81657,96163,102563
19814:8,17,58,76,84,302,616,654,866,3841,4218,25024,32062,64965,84032
19832:17,790,10408,11796,21813,24141,32060,59814,74464,76168,77618,96492,120456,122070,122548
19847:17,58,84,114,302,354,616,836,1790,2224,4032,4205,26463,89115,101173
19852:8,17,58,76,84,226,302,616,654,866,6545,14106,25098,41553,69120
19881:426,9441,13597,23170,34244,34971,55792,66019,76089,76952,92840,98550,101255,109605,121706
19882:84,302,678,785,899,931,6127,6842,11671,12555,18239,42471,74026,98428,104599
19887:8,17,58,65,76,84,302,327,508,616,650,654,866,1287,3304
19893:17,58,76,302,650,654,709,866,2024,2560,59090,84025,92044,97584,116534
19950:1533,3039,7367,13257,16029,65633,66124,72313,77171,77962,83506,90844,100566,114843,123343
19965:17,103,650,1287,2111,6874,13681,20561,30026,59343,67617,68212,72274,72484,119957
19983:8,17,58,76,84,302,616,654,866,3003,26272,63742,74885,97737,114883
19985:17,29,58,76,273,302,394,616,1001,1023,3429,3730,14519,36449,74999
19996:3,29,58,84,239,302,354,361,395,616,654,726,866,1102,2868
20059:15,17,58,302,354,378,654,899,947,970,3753,25003,92184,97030,109678
20067:352,1119,4364,14439,14748,17007,18025,25486,39648,41171,64438,68854,92846,110585,113546
20073:17,361,813,1164,1995,2139,3484,5512,21696,32294,32998,80025,89901,116473,122681
20074:37,245,518,3270,4268,21438,33130,37348,44183,46234,63947,72538,81993,83010,97559
20075:70,780,1152,2935,3250,6395,25440,28335,46624,60298,72150,105468,109775,115538,116072
20094:1131,2071,11976,14153,14898,19419,24835,35847,48265,48327,51760,52156,65678,85520,92323
20095:17,84,88,518,9786,10862,24711,48793,52988,59971,77934,87749,91717,108069,112471
20115:8,17,58,76,84,302,616,654,669,866,6856,8322,13077,18743,24933
20116:8,17,58,76,84,302,616,654,866,12373,17321,19845,22155,25620,27473
20120:568,1874,2168,16482,17039,23116,24627,28915,34380,38360,42584,47609,98913,109571,117416
20125:8,17,29,58,76,81,84,224,302,616,654,669,866,986,2703
20160:168,226,297,2337,5738,8066,17038,17227,25568,38304,42652,47673,77041,95780,118396
20161:8,17,58,84,302,564,616,650,654,866,9024,12417,29063,122983,123043
20166:17,29,58,285,302,616,654,1362,13964,31424,42257,46974,57324,89220,111751
20183:1592,2021,2547,3450,4308,17516,28502,30878,37242,46006,56125,76230,86115,103940,120315
20206:76,168,564,719,752,760,866,877,1124,2008,2153,7180,32833,41824,100001
20208:8,17,58,76,84,302,616,654,669,866,8322,13077,18743,24933,51232
20220:29,58,76,84,285,301,616,650,654,690,776,944,1239,1549,8105
20233:8,17,58,76,302,616,654,866,11008,18152,49366,102318,106204,110095,122178
20234:8,17,29,58,70,301,518,616,650,736,866,1023,1102,2570,3234
20257:5353,7680,11310,18966,25337,31246,31378,48933,54679,60502,62421,63438,87069,110257,114051
20268:8,17,29,58,76,84,302,354,361,616,654,866,1102,79381,80142
20294:17,58,119,302,866,1091,7361,7741,25913,50658,52583,56463,61982,88215,91212
20299:61,84,510,542,803,1102,1180,1403,1920,2537,4174,8213,8956,21116,28873
20304:8,17,58,76,84,302,616,654,866,7858,25922,37269,43439,66370,91503
20305:6824,6926,8322,12902,14546,16965,18289,24933,43597,48088,53736,60495,63237,85186,93366
20316:29,76,84,289,302,354,616,654,1140,27302,44519,49094,69114,112823,116700
20319:8,17,44,58,76,84,302,616,654,866,1326,2513,5403,26729,51719
20322:84,378,833,2859,17799,25962,31652,40148,46073,57551,59508,74835,92023,94885,107413
20327:8,17,58,76,81,224,302,616,654,866,25969,39206,59670,80321,109779
20333:17,29,58,302,616,654,962,1887,2966,5794,6375,20642,26784,84507,108557
20334:17,58,302,616,650,654,736,3937,5729,7491,10749,15720,17191,19907,29221
20360:8,17,29,58,76,84,273,354,361,394,616,729,13266,16662,24961
20378:58,65,84,302,361,508,518,546,616,654,866,899,1382,23124,40121
20379:349,367,8167,9954,10048,12332,14841,17527,22490,23528,25910,40558,46935,64062,85950
20380:17,70,302,472,496,654,812,947,1102,2162,4420,6450,7506,9717,15242
20381:8,17,58,76,84,302,616,654,866,929,2703,5215,7680,18966,82537
20394:9915,11241,22678,28605,28760,41101,54099,58923,77678,94914,99386,102041,104201,110318,113362
20395:17,429,1684,6726,7273,8004,15835,17236,27663,37414,38234,43649,46191,99152,111349
20409:8,17,58,76,84,262,302,616,654,866,14659,25927,33602,33884,110655
20420:8,17,58,76,84,302,616,654,866,1402,2548,6021,26139,49052,118789
20438:4943,6181,7082,7212,8563,23213,26165,28323,30669,32568,39684,40800,52245,58383,76265
20439:8,17,29,58,76,84,302,361,564,616,650,654,866,30468,39462
20440:17,302,654,1651,2354,2528,4093,4110,4146,6117,9314,10302,10692,46844,59009
20441:17,44,48,58,224,302,596,616,650,654,1119,1187,36541,61003,76196
20443:17,116,162,206,302,327,616,650,654,656,855,1023,1077,5512,31598
20456:17,58,245,302,650,654,787,8973,42918,55914,63895,88880,93145,98652,113628
20463:302,6901,8783,14112,16372,21500,37693,42678,54332,55651,65904,73127,93628,108609,113588
20465:17,58,302,354,616,654,6052,21645,24323,27817,51824,97862,106976,107493,117160
20466:4671,5250,7468,9594,16665,56279,66607,71734,75442,85584,96680,100743,101752,105200,107550
20473:533,832,4389,12861,44145,50305,56766,60726,80985,81507,92865,92958,97190,106034,108780
20497:17,76,175,302,654,1091,6495,11584,15802,17501,22108,48531,79575,87034,110864
20498:8,17,84,101,354,616,654,999,1044,1102,2499,13517,27564,87505,95908
20507:306,603,1397,2510,4656,4889,5975,6311,8640,8772,9054,13341,14030,14268,97409
20512:564,1352,11662,11987,13817,21344,21406,30616,34846,41115,44131,48159,67691,84156,89908
20520:1131,3808,3921,23370,30452,31788,33963,38804,47372,48011,54532,61880,74662,82700,110934
20544:8,17,58,76,84,302,616,654,866,5056,6413,45727,87097,106814,119137
20545:17,76,227,508,2429,4257,4292,19330,27534,37653,59464,61554,67940,70803,79116
20546:17,29,84,119,138,289,302,518,542,559,650,861,967,1023,1405
20547:17,76,429,616,654,4610,12090,13038,15207,26360,36541,65648,87249,91190,117254
20549:15,17,518,616,659,698,800,2139,5922,16275,28684,29003,64836,98902,114355
20550:2716,6583,10905,11080,13301,26363,38691,39025,48660,67707,81824,81977,95026,101548,115112
20553:17,29,58,76,84,138,254,302,354,361,596,616,5553,5991,26369
